Country,Question ID,Response,Justification,Supporting0,Supporting1,Supporting2,Supporting4
Yemen,ODB.2013.D7.j,0,,,,,
Yemen,ODB.2013.D7.i,0,,"The search is the only possibility to access a single entry, but not to obtain the dataset.",,,
Yemen,ODB.2013.D7.h,0,,"There is no dataset per se, just a query on a website. Updates are unclearly explicited and motivated. No publicly accessible information was identified regarding means to sustain further data publication.",,,
Yemen,ODB.2013.D7.g,0,,2014-09-30 (indicated on the website),11/6/2014,Unknown,
Yemen,ODB.2013.D7.f,0,,Property of the institution,Bottom of website.,,
Yemen,ODB.2013.D7.e,0,,It is unclear what data is publicly available. It is also unclear whether one has to pay to get it.,N/A,,
Yemen,ODB.2013.D8.j,0,,,,,
Yemen,ODB.2013.D8.i,0,,"There is no dataset per se, just static webpages. Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain data publication. Also, the Stat Org's website often times out, making the browsing uneasy.",,,
Yemen,ODB.2013.D8.h,0,,"In 2013, texts were available at http://www.legal-affairs.gov.ye/ (today, the website does not exist). There is no dataset per se. Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain data publication. Also, the Stat Org's website often times out, making the browsing uneasy.",,,
Yemen,ODB.2013.D8.g,0,,Unknown,11/6/2014,Unknown,
Yemen,ODB.2013.D8.c,0,,,,The texts were available as static webpages.,
Yemen,ODB.2013.D8.d,0,,,The texts were available as static webpages.,,
Yemen,ODB.2013.D8.e,1,,"Anyone can see the pages and the news, whenever the website is responsive.",N/A,,
Yemen,ODB.2013.D8.f,0,,Property of the institution.,Bottom of the website.,,
Yemen,ODB.2013.D9.b,0,,,There is no public transport system.,,
Yemen,ODB.2013.D9.c,0,,,,There is no public transport system. No available data was identified.,
Yemen,ODB.2013.D9.d,0,,,There is no public transport system. No available data was identified.,,
Yemen,ODB.2013.D9.e,0,,"There is no public transport system, thus no data on it exists.",N/A,,
Yemen,ODB.2013.D9.f,0,,"There is no public transport system, thus no data on it exists.",N/A,,
Yemen,ODB.2013.D9.j,0,,,,,
Yemen,ODB.2013.D9.i,0,,"There is no public transport system, thus no data on it exists.",,,
Yemen,ODB.2013.D9.h,0,,No available data was identified as the transport system does not seem to exist.,,,
Yemen,ODB.2013.D9.g,0,,"There is no public transport system, thus no data on it exists.",11/6/2014,N/A,
Yemen,ODB.2013.D10.c,0,,,,,
Yemen,ODB.2013.D10.d,0,,,Each file needs to be downloaded individually.,,
Yemen,ODB.2013.D10.e,1,,Anyone can access and download the available files for free.,N/A,,
Yemen,ODB.2013.D10.f,0,,Property of the institution.,Bottom of the website.,,
Yemen,ODB.2013.D10.i,0,,"There is no dataset per se, just files in different formats and outdated.",,,
Yemen,ODB.2013.D10.j,0,,,,,
Yemen,ODB.2013.D10.g,0,,2010 at best,11/6/2014,Unknown,
Yemen,ODB.2013.D10.h,0,,"There is no dataset per se, just files in different formats and outdated. No metadata is published. Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain further data publication.",,,
Yemen,ODB.2013.D11.i,0,,"There is no dataset per se, just files in different formats and often outdated.",,,
Yemen,ODB.2013.D11.j,0,,,,,
Yemen,ODB.2013.D11.h,0,,"There is no dataset per se, just files in different formats and often outdated. Updates are unclearly explicited (considered yearly for the statistical reports). No publicly accessible information was identified regarding means to sustain data publication.",,,
Yemen,ODB.2013.D11.g,1,,2013,11/6/2014,Yearly,
Yemen,ODB.2013.D11.f,0,,Property of the institution.,Bottom of the website.,,
Yemen,ODB.2013.D11.e,0,,Anyone can access and download the available files for free.,N/A,,
Yemen,ODB.2013.D11.d,0,,,Each file needs to be downloaded individually.,,
Yemen,ODB.2013.D11.c,0,,,,The available statistical reports are available as PDFs only (http://www.moh.gov.ye/arabic/reports_statistical.html),
Yemen,ODB.2013.D12.j,0,,,,,
Yemen,ODB.2013.D12.h,0,,It is unknown how the data is collected and managed. It is unknown whether it is available in digital formats at all.,,,
Yemen,ODB.2013.D12.i,0,,It is unknown how the data is collected and managed. It is unknown whether it is available in digital formats at all.,,,
Yemen,ODB.2013.D12.g,0,,Unknown,11/6/2014,Unknown,
Yemen,ODB.2013.D12.e,0,,No data is publicly available. It is unclear whether one has to pay to get it.,N/A,,
Yemen,ODB.2013.D12.f,0,,No data is publicly available. It most plausibly belongs to the Ministry.,N/A,,
Yemen,ODB.2013.D12.d,0,,,It is unknown how the data is collected and managed. It is unknown whether it is available in digital formats at all.,,
Yemen,ODB.2013.D12.c,0,,,,It is unknown how the data is collected and managed. It is unknown whether it is available in digital formats at all.,
Yemen,ODB.2013.D13.i,0,,It is unknown how the data is collected and managed. It is unknown whether it is available in digital formats at all.,,,
Yemen,ODB.2013.D13.j,0,,,,,
Yemen,ODB.2013.D13.h,0,,It is unknown how the data is collected and managed. It is unknown whether it is available in digital formats at all.,,,
Yemen,ODB.2013.D13.c,0,,,,It is unknown how the data is collected and managed. It is unknown whether it is available in digital formats at all.,
Yemen,ODB.2013.D13.d,0,,,It is unknown how the data is collected and managed. It is unknown whether it is available in digital formats at all.,,
Yemen,ODB.2013.D13.f,0,,It belongs to the government most probably.,N/A,,
Yemen,ODB.2013.D13.e,0,,It is unknown how the data is collected and managed. It is unknown whether one has to pay to get it either.,N/A,,
Yemen,ODB.2013.D13.g,0,,Unknown,11/6/2014,Unknown,
Yemen,ODB.2013.D14.c,0,,,,The only available information is a static one-page on the agency's website.,
Yemen,ODB.2013.D14.d,0,,,The only available information is a static one-page on the agency's website.,,
Yemen,ODB.2013.D14.e,0,,Anyone can access the page for free but it is unclear how and whether one could get hold of the actual data (if any) for free.,N/A,,
Yemen,ODB.2013.D14.j,0,,,,,
Yemen,ODB.2013.D14.i,0,,The only available information is a static one-page on the agency's website.,,,
Yemen,ODB.2013.D14.h,0,,"The only available information is a static one-page on the agency's website. It is unknown how and whether the data is collected and managed, and whether it exists in a digital format at all.",,,
Yemen,ODB.2013.D14.g,0,,The narrative mentions national plans but all these are completely outdated (up to 2008 or earlier).,11/6/2014,Unknown,
Yemen,ODB.2013.D14.f,0,,,,,
Yemen,ODB.2013.D15.c,0,,,,"http://web.scer.gov.ye/uploads/report_of_2012.pdf
The rare reports are available as PDFs only.",
Yemen,ODB.2013.D15.d,0,,,Each file needs to be downloaded individually.,,
Yemen,ODB.2013.D15.e,1,,Anyone can access and download the available files for free.,N/A,,
Yemen,ODB.2013.D15.j,0,,,,,
Yemen,ODB.2013.D15.g,1,,2012 (last presidential election),11/6/2014,Unknown/Irregular,
Yemen,ODB.2013.D15.h,0,,"There is no dataset per se, just rare files. No syncronisation between them exists, no metadata is published. Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain data publication.",,,
Yemen,ODB.2013.D15.i,1,,"There is no dataset per se, but the files were easy to identify on the Comission's website.",,,
Yemen,ODB.2013.D15.f,0,,Property of the institution.,Bottom of website.,,
Yemen,ODB.2013.D16.c,0,,,,"Each tender is available as a general description of the subject, funds engaged and various time-bound information (static HTML; ex. http://htb.gov.ye/show_tender_.php?ten_id=163), then the full-text is available as PDF (http://htb.gov.ye/documents/Tender49.2010%D8%B9%D8%B1%D8%A8%D9%8A.pdf)",
Yemen,ODB.2013.D16.d,0,,,HTML parts are not downloadable; each PDF available has to be downloaded individually.,,
Yemen,ODB.2013.D16.e,1,,Anyone can access and download the available files for free.,N/A,,
Yemen,ODB.2013.D16.f,0,,Property of the institution.,Bottom of the website.,,
Yemen,ODB.2013.D16.g,1,,10/1/2014,11/6/2014,Irregular (as tenders come in),
Yemen,ODB.2013.D16.j,0,,,,,
Yemen,ODB.2013.D16.h,0,,"There is no dataset per se, just files piling up on a website. No syncronisation between the different cycle of the tendering process exists, no metadata or results from tenders is published. Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain data publication.",,,
Yemen,ODB.2013.D16.i,0,,"There is no dataset per se, just files piling up on a website. No syncronisation between the different cycle of the tendering process exists, no metadata or results from tenders is published.",,,
Zambia,ODB.2013.D1.a,1,,"The survey department at the Ministry of Lands, Natural Resources and Environmental Protection (http://www.ministryoflands.gov.zm/index.php/survey-department). It is the survey department that is responsible for Mapping through Mapping Services Branch",,,"Topographic Maps(Scale 1:50,000) Atlas Sheets for Various scales and Street Maps (All Copperbelt towns, Lusaka, Livingstone & Kabwe)"
Zambia,ODB.2013.D1.b,0,,N/a,Only international sources such as Google Maps.,,
Zambia,ODB.2013.D2.a,1,,"The Ministry of Lands, Natural Resources and Environmental Protection. The Lands Department is responsible.",,,"Unknown as there is no land ownership data on the website of the Ministry. However, It is reported that The Ministry of Lands, Natural Resources and Environmental Protection embarked on the development of a new robust computerized Land Information System called the Zambia Integrated Land Management and Information System (ZILMIS). This is in an effort to replace the current semi-manual system called the Land Information Management System (LIMS) which has had major challenges as regards security, reliability, integrity and efficiency thereby not performing to the desired levels. The development of the new system commenced on 24th January 2013."
Zambia,ODB.2013.D2.b,0,,N/a,No,,
Zambia,ODB.2013.D4.a,1,,"The Central Statistical Office, Zambia",,,"The data set is known as population and housing census. It includes demographic characteristics such as population by province, by sex, by religion, Marital status, education attained, Economic Characteristics,Fertility,Childhood,General and Maternal Mortality,Language and Ethinicity,Disability,Abinism
among other variables."
Zambia,ODB.2013.D4.b,1,,"http://www.zamstats.gov.zm/about_us/abt_publications.htm

http://www.zamstats.gov.zm/nada/index.php/catalog/63",No,,
Zambia,ODB.2013.D5.a,1,,Ministry of Finance,,,"The data provides government expected incomes, expenditures on the various government agencies and ministries. The other information available on the website under the National budgets and on the Ministry of Finance Data Portal is inform of budget speeches with information on government."
Zambia,ODB.2013.D5.b,1,,"http://www.mofnp.gov.zm/index.php/downloads/viewcategory/17-yellow-book

http://www.mofnp.gov.zm/jdownloads/National%20Budgets/Yellow%20Book/2013_budget_yellow_book.pdf

http://bdo.co.zm/assets/pdfs/publications/zambian_budget_2014.pdf

http://www.mofnp.gov.zm/jdownloads/National%20Budgets/Yellow%20Book/2013_budget_yellow_book.pdf",Yes-KPMG Zambia - http://www.kpmg.com/ZM/en/IssuesAndInsights/articlespublications/Tax-Publications/Documents/KPMG%20Budget%20Highlights.pdf,,
Zambia,ODB.2013.D6.a,1,,Ministry of Finance,,,"The information shows expenditures on the various sectors in Zambia. It shows expenditures against releases.

http://www.mofnp.gov.zm/index.php/accountant-generals-report/viewcategory/3-financial-reports provides some data, but only on a quarterly basis. 

The government expenditure is normally shown through the budget (1) as a forecasts and through such platforms as the public accounts committee (2)(3) meetings as well as live broadcasts of parliament proceedings through Parliament radio and other channels (3). No government open data is available.

##Sources
(1)Budget Bulletin 2013, Grant Thornton Zambia, 2013, 2013 budget Commentary, http://brendait.blogspot.com/2012/10/power-of-we-zambian-bloggers-network.html
(2) Interview with Machova Musanshi, Zambian Journalist, on 11th June, 2014, in Lusaka, Zambia
(3)Interview with Lloyd Mugala, Marketer, Tourism News, on 11th June, 2014 in Lusaka, Zambia"
Zambia,ODB.2013.D6.b,0,,,No.,,
Zambia,ODB.2013.D7.a,1,,"Patents and Company Registration Agency under the Ministry of Commerce, Trade and Industry",,,"A computer printout is issued  containing the following details:-

1.    Company or Business Name
2.    Date of incorporation or registration(for Buness Names)
3.    Registered office
4.    Postal address
5.    Nominal Capital and number of shares
6.    Type of the Company
7.    Financial year for a Company or Business Name
8.    Details of directors, partners or sole proprietors - these include their full names, nationality, National Registration or   Passport Number and their residential addresses.
9.    Details of shareholder and the number of shares held in a company"
Zambia,ODB.2013.D7.b,0,,N/a,No,,
Zambia,ODB.2013.D8.a,1,,The Judiciary of Zambia and Zambian Parliament,,,"The data includes all the Acts, Bills and Standing orders."
Zambia,ODB.2013.D8.b,1,,"http://www.parliament.gov.zm/index.php?option=com_docman&Itemid=113

http://www.judiciary.gov.zm/index.php/about-judiciary/introduction","Yes - 
The World Law Guide - http://www.lexadin.nl/wlg/legis/nofr/oeur/lxwezam.htm
The Blackhall Publishing - http://www.zambialaws.com/Table/Principal-Legislation/",,
Zambia,ODB.2013.D9.a,0,,"Ministry of Transport, Works, Supply and Communications","The Ministry of Transport, Works, Supply and Communications website is also not functional at the time of doing this research",No,
Zambia,ODB.2013.D10.a,1,,"The Ministry of Commerce and Trade

Ministry of Finance

Central Statistical Office",,,"The data includes exports and imports to Zambia by country represented by month, quarterly and annually."
Zambia,ODB.2013.D10.b,1,,"http://www.mcti.gov.zm/index.php/statistics

http://www.zamstats.gov.zm/report/Monthly/Vol%20135%202014%20The%20Monthly%20July.pdf

http://www.zamstats.gov.zm/

http://www.mofnp.gov.zm/jdownloads/Economic%20Reports/Annaul%20Economic%20Reports/zambia_direction_of_trade_report_q4_2013.pdf","Yes, http://knoema.com/atlas/Zambia/topics/Foreign-Trade",,
Zambia,ODB.2013.D11.a,1,,"The Ministry of Health has that information, but it’s not that easy to get it sometimes, because of the protocol and the length of the process for requesting and acquiring the information.

The Central Statistical Office is also responsible for managing some datasets.",,,"The website for the Ministry of Health is not currently functioning making it hard to assess dat availability.

Whereas data on the Central Statistical Office Website is inform of Demographic and Health Survey that includes information on  total fertility, morbidity, HIV prevalence, maternal mortality, access to health services, etc"
